,Date,StationaryTestID2,IMEI,Pingtime,ultime,dltime,motime,mttime,totaltime
276,20170623,DF_CdDeMexico_20170623_120053,351881067951929,85.0,187,210.0,120.0,7,609.0
277,20170623,DF_CdDeMexico_20170623_120053,351881065933176,83.0,186,208.0,105.0,7,589.0
278,20170623,null_null_20170623_111711,353682060729363,84.0,186,208.0,118.0,7,603.0
279,20170623,null_null_20170623_110926,351881061296354,84.0,187,177.0,119.0,7,574.0
280,20170623,Pacific_HWLeonSilao_20170623_093242,351881065618595,89.0,185,210.0,105.0,7,596.0
281,20170623,Pacific_HWLeonSilao_20170623_090215,351881065618595,85.0,186,179.0,105.0,7,562.0
282,20170622,North_Monterrey_20170622_180137,351881063311789,84.0,187,213.0,105.0,7,596.0
283,20170622,North_Monterrey_20170622_174723,353683060724495,84.0,187,217.0,118.0,7,613.0
284,20170622,North_Monterrey_20170622_171140,353683060724495,84.0,186,208.0,119.0,7,604.0
285,20170622,North_Monterrey_20170622_171056,351881063311789,87.0,187,208.0,106.0,7,595.0
286,20170622,North_Monterrey_20170622_160118,353683060724495,84.0,189,214.0,119.0,7,613.0
287,20170622,North_Monterrey_20170622_155950,351881063311789,84.0,186,172.0,105.0,7,554.0
288,20170622,Pacific_HWLeonSilao_20170622_143457,351881065618595,85.0,185,172.0,105.0,7,554.0
289,20170622,Gulf_Atlixco_20170622_141628,351881067951929,84.0,187,210.0,117.0,7,605.0
290,20170622,Gulf_Atlixco_20170622_141627,351881065933176,84.0,186,208.0,105.0,7,590.0
291,20170622,Pacific_HWLeonSilao_20170622_140929,351881065618595,84.0,185,171.0,118.0,7,565.0
292,20170622,Gulf_Atlixco_20170622_135646,351881067951929,84.0,187,209.0,119.0,7,606.0
293,20170622,Gulf_Atlixco_20170622_135645,351881065933176,84.0,185,207.0,106.0,7,589.0
294,20170622,DF_Toluca_20170622_135105,353682060677083,85.0,185,180.0,105.0,7,562.0
295,20170622,DF_Toluca_20170622_133322,353682061642599,83.0,188,215.0,118.0,7,611.0
296,20170622,DF_Toluca_20170622_123142,353682061642599,84.0,187,215.0,119.0,7,612.0
297,20170622,DF_Toluca_20170622_123144,353682060677083,83.0,187,225.0,104.0,7,606.0
298,20170622,Gulf_Atlixco_20170622_122519,351881067951929,86.0,187,213.0,119.0,7,612.0
299,20170622,Gulf_Atlixco_20170622_122519,351881065933176,88.0,187,216.0,106.0,7,604.0
300,20170622,Pacific_Guadalajara_20170622_115849,351881066090638,89.0,187,177.0,119.0,7,579.0
301,20170622,Pacific_Guadalajara_20170622_115015,353682062749146,84.0,186,211.0,107.0,7,595.0
302,20170622,DF_Toluca_20170622_112823,353682060677083,148.0,186,185.0,104.0,7,630.0
303,20170622,DF_Toluca_20170622_112809,353682061642599,87.0,187,166.0,118.0,7,565.0
304,20170622,Pacific_HWLeonSilao_20170622_111514,353300064377390,84.0,184,181.0,105.0,7,561.0
305,20170622,Pacific_HWLeonSilao_20170622_111316,351881065618595,85.0,187,163.0,120.0,7,562.0
306,20170622,null_null_20170622_110722,351881063239535,83.0,187,207.0,119.0,7,603.0
307,20170622,Pacific_Guadalajara_20170622_105523,353682062749146,84.0,186,208.0,152.0,7,637.0
308,20170622,Pacific_Guadalajara_20170622_105506,351881066090638,84.0,188,209.0,117.0,7,605.0
309,20170622,Pacific_Guadalajara_20170622_103811,353682062749146,84.0,186,211.0,105.0,7,593.0
310,20170622,Pacific_Guadalajara_20170622_102456,351881066090638,84.0,189,209.0,119.0,7,608.0
311,20170622,North_Monterrey_20170622_082324,353683060724495,87.0,186,206.0,118.0,7,604.0
312,20170622,North_Monterrey_20170622_081905,351881063311789,83.0,186,208.0,106.0,7,590.0
313,20170621,North_Monterrey_20170621_181522,351881063311789,84.0,186,206.0,105.0,7,588.0
314,20170621,North_Monterrey_20170621_181427,353683060724495,84.0,185,207.0,119.0,7,602.0
315,20170621,Pacific_Celaya_20170621_173600,353300064377390,86.0,186,215.0,105.0,7,599.0
316,20170621,Pacific_Celaya_20170621_173600,351881065618595,84.0,187,215.0,115.0,7,608.0
317,20170621,null_null_20170621_161855,353683063017194,85.0,101,90.0,127.0,7,410.0
318,20170621,null_null_20170621_160848,353300067863487,84.0,186,208.0,118.0,7,603.0
319,20170621,null_null_20170621_160721,353683063017194,86.0,100,87.0,107.0,7,387.0
320,20170621,DF_Toluca_20170621_165751,353682061642599,84.0,186,213.0,119.0,7,609.0
321,20170621,Pacific_Celaya_20170621_165448,351881065618595,85.0,187,229.0,119.0,7,627.0
322,20170621,Pacific_Celaya_20170621_165530,353300064377390,84.0,185,212.0,105.0,7,593.0
323,20170621,DF_Toluca_20170621_165509,353682060677083,83.0,187,216.0,104.0,7,597.0
324,20170621,Pacific_Celaya_20170621_160518,353300064377390,84.0,185,230.0,106.0,7,612.0
325,20170621,Pacific_Celaya_20170621_160532,351881065618595,85.0,186,212.0,119.0,7,609.0
326,20170621,North_Monterrey_20170621_152434,353683060724495,85.0,185,207.0,119.0,7,603.0
327,20170621,North_Monterrey_20170621_144514,351881063311789,83.0,187,213.0,105.0,7,595.0
328,20170621,DF_Pachuca_20170621_051102,353682060677083,87.0,187,189.0,107.0,7,577.0
329,20170621,DF_Pachuca_20170621_045119,353682061642599,83.0,187,173.0,119.0,7,569.0
330,20170620,Gulf_Veracruz_20170620_163422,351881067951929,85.0,185,209.0,118.0,7,604.0
331,20170620,Gulf_Veracruz_20170620_163415,351881065933176,85.0,186,208.0,105.0,7,591.0
332,20170620,DF_CdDeMexico_20170620_161400,351881061357149,84.0,187,209.0,104.0,7,591.0
333,20170620,DF_CdDeMexico_20170620_160344,353300066502300,82.0,183,205.0,118.0,7,595.0
334,20170620,Gulf_Veracruz_20170620_150931,351881065933176,88.0,186,206.0,104.0,7,591.0
335,20170620,DF_CdDeMexico_20170620_150057,351881061357149,85.0,186,210.0,104.0,7,592.0
336,20170620,Gulf_Veracruz_20170620_144755,351881065933176,150.0,185,207.0,104.0,7,653.0
337,20170620,Gulf_Veracruz_20170620_142524,351881065933176,85.0,184,205.0,104.0,7,585.0
338,20170620,Gulf_Veracruz_20170620_142517,351881067951929,85.0,184,206.0,119.0,7,601.0
339,20170620,null_null_20170620_130115,351881067951929,84.0,186,207.0,118.0,7,602.0
340,20170620,DF_CdDeMexico_20170620_133208,353300066502300,83.0,182,208.0,117.0,7,597.0
341,20170620,DF_CdDeMexico_20170620_133221,351881061357149,87.0,186,208.0,104.0,7,592.0
342,20170620,DF_CdDeMexico_20170620_121243,353300066502300,82.0,182,208.0,102.0,7,581.0
343,20170619,Peninsula_Chiapas_20170619_175029,351881063090979,84.0,186,182.0,118.0,7,577.0
344,20170619,Peninsula_Chiapas_20170619_174624,353300064111724,84.0,187,207.0,105.0,7,590.0
345,20170619,Pacific_Leon_20170619_172041,353682060415708,84.0,188,208.0,106.0,7,593.0
346,20170619,Pacific_Leon_20170619_171645,353682063349425,83.0,214,238.0,118.0,7,660.0
347,20170619,Pacific_Leon_20170619_171203,353682062296247,84.0,189,169.0,106.0,7,555.0
348,20170619,DF_CdDeMexico_20170619_170420,351881064395229,83.0,186,210.0,118.0,7,604.0
349,20170619,Pacific_Leon_20170619_165455,353682062716459,84.0,185,173.0,105.0,7,554.0
350,20170619,DF_CdDeMexico_20170619_165307,353300060894653,84.0,188,164.0,104.0,7,547.0
351,20170619,DF_CdDeMexico_20170619_164616,353682060100599,84.0,184,164.0,118.0,7,557.0
352,20170619,Peninsula_Chiapas_20170619_164246,351881063090979,84.0,187,208.0,98.0,7,584.0
353,20170619,Peninsula_Chiapas_20170619_164055,353300064111724,84.0,188,208.0,105.0,7,592.0
354,20170619,DF_CdDeMexico_20170619_160722,353682060100599,83.0,184,205.0,118.0,7,597.0
355,20170619,DF_CdDeMexico_20170619_160701,353300060894653,84.0,188,212.0,104.0,7,595.0
356,20170619,Peninsula_Chiapas_20170619_154510,353300064111724,84.0,187,210.0,104.0,7,592.0
357,20170619,Peninsula_Chiapas_20170619_153920,351881063090979,84.0,187,208.0,119.0,7,605.0
358,20170619,DF_CdDeMexico_20170619_151532,353682060100599,82.0,183,204.0,118.0,7,594.0
359,20170619,DF_CdDeMexico_20170619_151526,353300060894653,83.0,188,210.0,104.0,7,592.0
360,20170619,Pacific_Aguscalientes_20170619_124821,353300064377390,85.0,186,211.0,105.0,7,594.0
361,20170619,Pacific_Aguscalientes_20170619_121354,351881065618595,90.0,186,186.0,119.0,7,588.0
362,20170619,Pacific_Aguscalientes_20170619_115137,353300064377390,85.0,185,220.0,104.0,7,601.0
363,20170619,Pacific_Aguscalientes_20170619_111650,351881065618595,85.0,187,219.0,121.0,7,619.0
364,20170619,Pacific_Leon_20170619_110546,351881068012325,84.0,194,226.0,118.0,7,629.0
365,20170619,Pacific_Aguscalientes_20170619_105125,353300064377390,84.0,186,226.0,106.0,7,609.0
366,20170619,Pacific_Celaya_20170619_100013,353682060677083,85.0,186,189.0,105.0,7,572.0
367,20170619,Pacific_Celaya_20170619_093057,353682061642599,84.0,188,166.0,119.0,7,564.0
368,20170616,Pacific_Tepic_20170616_194926,351881068829124,83.0,187,166.0,119.0,7,562.0
369,20170616,Pacific_Tepic_20170616_194601,357536060557222,84.0,186,207.0,118.0,7,602.0
370,20170616,DF_CdDeMexico_20170616_195804,353300061824410,84.0,186,206.0,106.0,7,589.0
371,20170616,Pacific_Tepic_20170616_185349,351881068829124,84.0,186,179.0,119.0,7,575.0
372,20170616,Pacific_Tepic_20170616_185349,357536060557222,84.0,186,179.0,119.0,7,575.0
373,20170616,Pacific_Tepic_20170616_183837,357536060557222,84.0,86,94.0,89.0,7,360.0
374,20170616,DF_CdDeMexico_20170616_191659,353682060100599,83.0,183,205.0,118.0,7,596.0
375,20170616,DF_CdDeMexico_20170616_191624,353300061824410,85.0,186,209.0,105.0,7,592.0
376,20170616,Pacific_Tepic_20170616_181537,357536060557222,84.0,186,180.0,104.0,7,561.0
377,20170616,Pacific_Tepic_20170616_174904,351881068829124,84.0,186,169.0,119.0,7,565.0
378,20170616,DF_CdDeMexico_20170616_184015,353682060100599,83.0,183,167.0,118.0,7,558.0
379,20170616,DF_CdDeMexico_20170616_173434,353300061824410,84.0,189,190.0,107.0,7,577.0
380,20170616,DF_Toluca_20170616_172054,353682060677083,147.0,189,214.0,105.0,7,662.0
381,20170616,DF_Toluca_20170616_172055,353682061642599,85.0,189,213.0,119.0,7,613.0
382,20170616,DF_Toluca_20170616_165453,353682061642599,85.0,189,211.0,119.0,7,611.0
383,20170616,DF_Toluca_20170616_165453,353682060677083,83.0,189,219.0,106.0,7,604.0
384,20170616,DF_CdDeMexico_20170616_165204,353682060100599,83.0,183,183.0,118.0,7,574.0
385,20170616,DF_Toluca_20170616_145942,353682061642599,86.0,189,210.0,121.0,7,613.0
386,20170616,DF_Toluca_20170616_145942,353682060677083,84.0,186,210.0,106.0,7,593.0
387,20170616,DF_CdDeMexico_20170616_125323,353682060100599,83.0,183,208.0,119.0,7,600.0
388,20170616,DF_CdDeMexico_20170616_125303,353300060894653,83.0,188,208.0,105.0,7,591.0
389,20170616,DF_CdDeMexico_20170616_121637,353682060100599,84.0,183,204.0,118.0,7,596.0
390,20170616,DF_CdDeMexico_20170616_121644,353300060894653,84.0,187,212.0,104.0,7,594.0
391,20170616,DF_Toluca_20170616_120721,353682061642599,83.0,187,178.0,119.0,7,574.0
392,20170616,DF_CdDeMexico_20170616_115942,353300060894653,85.0,187,184.0,104.0,7,567.0
393,20170616,DF_Toluca_20170616_115208,353682060677083,84.0,189,209.0,105.0,7,594.0
394,20170616,DF_CdDeMexico_20170616_114639,353682060100599,83.0,183,205.0,116.0,7,594.0
395,20170616,DF_CdDeMexico_20170616_114557,353300060894653,84.0,191,213.0,125.0,7,620.0
396,20170616,DF_CdDeMexico_20170616_112158,353682060100599,82.0,183,280.0,117.0,7,669.0
397,20170616,DF_Toluca_20170616_111415,353682061642599,83.0,188,210.0,118.0,7,606.0
398,20170616,DF_Toluca_20170616_111415,353682060677083,84.0,188,212.0,104.0,7,595.0
399,20170616,DF_Toluca_20170616_102838,353682061642599,83.0,188,209.0,118.0,7,605.0
400,20170616,DF_Toluca_20170616_102838,353682060677083,84.0,188,210.0,104.0,7,593.0
401,20170615,DF_Toluca_20170615_175811,353682060677083,88.0,186,191.0,105.0,7,577.0
402,20170615,DF_Toluca_20170615_171607,353682061642599,83.0,187,211.0,118.0,7,606.0
403,20170615,DF_Toluca_20170615_161927,353682060677083,84.0,190,232.0,106.0,7,619.0
404,20170615,DF_Toluca_20170615_161924,353682061642599,84.0,187,209.0,118.0,7,605.0
405,20170615,DF_Toluca_20170615_154939,353682060677083,84.0,187,211.0,105.0,7,594.0
406,20170615,DF_Toluca_20170615_154927,353682061642599,84.0,187,209.0,118.0,7,605.0
407,20170615,DF_CdDeMexico_20170615_135951,353682060100599,83.0,184,212.0,120.0,7,606.0
408,20170615,DF_CdDeMexico_20170615_135945,353300060894653,83.0,188,214.0,105.0,7,597.0
409,20170615,DF_CdDeMexico_20170615_134157,353682060100599,83.0,184,208.0,119.0,7,601.0
410,20170615,DF_CdDeMexico_20170615_134149,353300060894653,83.0,189,210.0,105.0,7,594.0
411,20170615,North_HWSabinasMelchozMuzquiz_20170615_133848,353682060324843,84.0,189,207.0,119.0,7,606.0
412,20170615,North_HWSabinasMelchozMuzquiz_20170615_133803,353300068466611,83.0,187,216.0,105.0,7,598.0
413,20170615,DF_CdDeMexico_20170615_132605,353682060100599,83.0,184,208.0,119.0,7,601.0
414,20170615,DF_CdDeMexico_20170615_132559,353300060894653,83.0,190,214.0,105.0,7,599.0
415,20170615,North_Monterrey_20170615_132400,353682060891692,83.0,190,130.0,111.0,7,521.0
416,20170615,North_HWSabinasMelchozMuzquiz_20170615_131915,353300068466611,85.0,188,228.0,106.0,7,614.0
417,20170615,North_Monterrey_20170615_130930,353682060891692,89.0,191,231.0,116.0,7,634.0
418,20170615,North_Monterrey_20170615_130929,353682060292982,84.0,188,236.0,98.0,7,613.0
419,20170615,North_HWSabinasMelchozMuzquiz_20170615_130430,353682060324843,84.0,188,175.0,119.0,7,573.0
420,20170615,North_Monterrey_20170615_125508,353682060891692,85.0,189,217.0,106.0,7,604.0
421,20170615,North_Monterrey_20170615_122844,353682060891692,86.0,189,193.0,121.0,7,596.0
422,20170615,North_HWSabinasMelchozMuzquiz_20170615_122604,353300068466611,85.0,187,246.0,105.0,7,630.0
423,20170615,North_Monterrey_20170615_121905,353682060292982,84.0,188,196.0,118.0,7,593.0
424,20170615,North_HWSabinasMelchozMuzquiz_20170615_120636,353682060324843,83.0,188,172.0,118.0,7,568.0
425,20170615,North_HWSabinasMelchozMuzquiz_20170615_120510,353300068466611,83.0,187,166.0,90.0,7,533.0
426,20170615,North_Monterrey_20170615_112913,353682060292982,84.0,189,174.0,118.0,7,572.0
427,20170615,North_Monterrey_20170615_111537,353682060891692,84.0,189,176.0,119.0,7,575.0
428,20170614,North_Monterrey_20170614_200305,353682060891692,84.0,187,227.0,101.0,7,606.0
429,20170614,North_Monterrey_20170614_200237,353300064423863,85.0,191,223.0,109.0,7,615.0
430,20170614,North_Monterrey_20170614_195038,353682060891692,84.0,189,122.0,115.0,7,517.0
431,20170614,North_Monterrey_20170614_193611,353682060891692,84.0,188,221.0,119.0,7,619.0
432,20170614,North_Monterrey_20170614_193612,353300064423863,86.0,190,200.0,119.0,7,602.0
433,20170614,North_Monterrey_20170614_192138,353300064423863,85.0,196,197.0,101.0,7,586.0
434,20170614,North_Monterrey_20170614_191526,353682060891692,84.0,189,191.0,119.0,7,590.0
435,20170614,DF_Toluca_20170614_174530,353682061642599,84.0,188,208.0,117.0,7,604.0
436,20170614,DF_Toluca_20170614_174527,353682060677083,85.0,187,209.0,104.0,7,592.0
437,20170614,DF_Toluca_20170614_164004,353682060677083,87.0,185,208.0,106.0,7,593.0
438,20170614,DF_Toluca_20170614_163946,353682061642599,84.0,186,207.0,119.0,7,603.0
439,20170614,DF_Toluca_20170614_151236,353682061642599,88.0,189,219.0,120.0,7,623.0
440,20170614,DF_Toluca_20170614_151237,353682060677083,84.0,185,212.0,105.0,7,593.0
441,20170614,DF_CdDeMexico_20170614_142813,353682060100599,83.0,184,204.0,118.0,7,596.0
442,20170614,DF_CdDeMexico_20170614_142809,353300061824410,83.0,187,214.0,104.0,7,595.0
443,20170614,DF_CdDeMexico_20170614_141344,353300061824410,83.0,187,184.0,105.0,7,566.0
444,20170614,DF_CdDeMexico_20170614_134645,353682060100599,84.0,184,204.0,119.0,7,598.0
445,20170614,null_null_20170614_132508,353682060001896,154.0,187,207.0,104.0,7,659.0
446,20170614,DF_CdDeMexico_20170614_131518,353682060100599,87.0,184,207.0,119.0,7,604.0
447,20170614,DF_CdDeMexico_20170614_131530,353300061824410,84.0,186,207.0,105.0,7,589.0
448,20170614,Peninsula_Chiapas_20170614_115300,353300064111724,83.0,188,208.0,105.0,7,591.0
449,20170614,Peninsula_Chiapas_20170614_115111,351881063090979,84.0,185,206.0,119.0,7,601.0
450,20170614,Peninsula_Chiapas_20170614_104701,351881063090979,83.0,186,207.0,96.0,7,579.0
451,20170614,Peninsula_Chiapas_20170614_104451,353300064111724,84.0,187,210.0,105.0,7,593.0
452,20170614,Peninsula_Chiapas_20170614_102444,353300064111724,84.0,187,208.0,105.0,7,591.0
453,20170614,Peninsula_Chiapas_20170614_102354,351881063090979,84.0,187,207.0,109.0,7,594.0
454,20170614,DF_CdDeMexico_20170614_051358,351881060569751,83.0,186,186.0,106.0,7,568.0
455,20170614,DF_CdDeMexico_20170614_050915,351881061798391,84.0,187,211.0,118.0,7,607.0
456,20170614,DF_CdDeMexico_20170614_044807,351881061798391,84.0,185,210.0,118.0,7,604.0
457,20170614,DF_CdDeMexico_20170614_043034,351881060569751,84.0,188,209.0,107.0,7,595.0
458,20170614,DF_CdDeMexico_20170614_041031,351881061798391,83.0,188,207.0,118.0,7,603.0
459,20170614,DF_CdDeMexico_20170614_023432,351881061798391,84.0,187,211.0,119.0,7,608.0
460,20170614,DF_CdDeMexico_20170614_023435,351881060569751,83.0,187,203.0,105.0,7,585.0
461,20170613,DF_CdDeMexico_20170613_180445,357536062361250,84.0,189,220.0,119.0,7,619.0
462,20170613,DF_CdDeMexico_20170613_180140,351881063972614,83.0,186,212.0,105.0,7,593.0
463,20170613,NorthWest_Obregon_20170613_142924,357536060557222,83.0,188,227.0,90.0,7,595.0
464,20170613,DF_CdDeMexico_20170613_161819,351881063972614,84.0,186,208.0,104.0,7,589.0
465,20170613,NorthWest_Obregon_20170613_141607,353300068961405,84.0,188,214.0,90.0,7,583.0
466,20170613,DF_CdDeMexico_20170613_160709,357536062361250,84.0,186,208.0,118.0,7,603.0
467,20170613,NorthWest_Obregon_20170613_134514,353300068961405,84.0,188,219.0,106.0,7,604.0
468,20170613,DF_Toluca_20170613_153712,353682061642599,85.0,187,210.0,118.0,7,607.0
469,20170613,DF_Toluca_20170613_153712,353682060677083,84.0,186,210.0,106.0,7,593.0
470,20170613,NorthWest_Obregon_20170613_133202,357536060557222,85.0,189,222.0,90.0,7,593.0
471,20170613,NorthWest_Obregon_20170613_131509,357536060557222,85.0,188,220.0,107.0,7,607.0
472,20170613,North_Monterrey_20170613_151330,351881060548003,84.0,191,113.0,97.0,7,492.0
473,20170613,North_Monterrey_20170613_150120,351881060548003,83.0,197,134.0,104.0,7,525.0
474,20170613,NorthWest_Obregon_20170613_125822,353300068961405,86.0,190,215.0,109.0,7,607.0
475,20170613,DF_Toluca_20170613_145318,353682060677083,83.0,188,217.0,105.0,7,600.0
476,20170613,DF_Toluca_20170613_145317,353682061642599,85.0,187,209.0,119.0,7,607.0
477,20170613,North_Monterrey_20170613_144924,351881060548003,83.0,192,107.0,95.0,7,484.0
478,20170613,North_Monterrey_20170613_144856,353682060891692,84.0,188,104.0,109.0,7,492.0
479,20170613,NorthWest_Obregon_20170613_123420,353300068961405,87.0,189,215.0,92.0,7,590.0
480,20170613,North_Monterrey_20170613_142432,353682060891692,84.0,189,209.0,106.0,7,595.0
481,20170613,North_Monterrey_20170613_142433,351881060548003,84.0,190,170.0,98.0,7,549.0
482,20170613,DF_CdDeMexico_20170613_141319,357536062361250,83.0,186,208.0,120.0,7,604.0
483,20170613,DF_CdDeMexico_20170613_141319,351881063972614,84.0,186,208.0,105.0,7,590.0
484,20170613,NorthWest_Obregon_20170613_121102,357536060557222,84.0,189,220.0,90.0,7,590.0
485,20170613,North_Monterrey_20170613_140210,353682060891692,83.0,185,222.0,119.0,7,616.0
486,20170613,NorthWest_Obregon_20170613_115605,353300068961405,84.0,186,214.0,89.0,7,580.0
487,20170613,DF_Toluca_20170613_134834,353682061642599,87.0,186,215.0,121.0,7,616.0
488,20170613,DF_Toluca_20170613_134835,353682060677083,88.0,185,213.0,105.0,7,598.0
489,20170613,NorthWest_Obregon_20170613_113856,353300068961405,84.0,187,219.0,91.0,7,588.0
490,20170613,North_Monterrey_20170613_133255,351881060548003,84.0,189,215.0,118.0,7,613.0
491,20170613,NorthWest_Obregon_20170613_112607,357536060557222,84.0,188,214.0,89.0,7,582.0
492,20170613,Peninsula_HWTonalaTapachula_20170613_132058,353300064111724,84.0,187,208.0,104.0,7,590.0
493,20170613,Peninsula_HWTonalaTapachula_20170613_131913,351881063090979,84.0,187,209.0,103.0,7,590.0
494,20170613,NorthWest_Obregon_20170613_111126,357536060557222,84.0,187,212.0,89.0,7,579.0
495,20170613,North_Monterrey_20170613_130829,353682060891692,85.0,189,148.0,98.0,7,527.0
496,20170613,North_Monterrey_20170613_130828,351881060548003,85.0,190,123.0,98.0,7,503.0
497,20170613,Peninsula_HWTonalaTapachula_20170613_130343,353300064111724,84.0,187,209.0,105.0,7,592.0
498,20170613,Peninsula_HWTonalaTapachula_20170613_130308,351881063090979,84.0,188,209.0,118.0,7,606.0
499,20170613,NorthWest_Obregon_20170613_110306,353300068961405,145.0,187,215.0,89.0,7,643.0
500,20170613,North_Monterrey_20170613_124942,351881060548003,89.0,187,207.0,118.0,7,608.0
501,20170613,North_Monterrey_20170613_124941,353682060891692,90.0,186,207.0,119.0,7,609.0
502,20170613,NorthWest_Obregon_20170613_104410,353300068961405,86.0,186,214.0,119.0,7,612.0
