,Date,StationaryTestID,IMEI,EARFCN,ULSpeed,DLSpeed,PingSpeed,PULColor,PDLColor,PINGColor,MOColor,MTColor,Pingtime,ultime,dltime,motime,Latitude,Longitude,sector_id,unique_id,site,rsrp,rsrq,sinr,pci,SINRColor,RSRPColor,RSRQColor
96,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_081958,3.51881E+14,2435,11.53,24.86,74.1,GREEN,GREEN,RED,GREEN,GREEN,84,188,212,109,19.1627236,-96.1208929,24352VERBOR0467,HVER0028,VERBOR0467,-72,-7,29,100,GREEN,GREEN,GREEN
97,20171107,Pacific_Jalisco_20171107_080744,3.51881E+14,2435,13.5,21.41,78.3,GREEN,GREEN,RED,GREEN,GREEN,84,187,207,108,20.5885101,-105.2405673,24352JALPVA0851,JAL5248,JALPVA0851,-70,-6,28,120,GREEN,GREEN,GREEN
98,20171107,Pacific_Jalisco_20171107_080708,3.533E+14,2435,9.78,18,75.4,GREEN,GREEN,RED,GREEN,GREEN,88,191,216,109,20.6543211,-105.2192422,24351JALPVA0834,HPTV0014,JALPVA0834,-91,-8,21,105,GREEN,YELLOW,GREEN
99,20171107,DF_HWBatch7NEXIUS_20171107_075537,3.53682E+14,2250,48.96,16.39,115,GREEN,RED,RED,GREEN,GREEN,84,186,210,114,18.9633789,-99.5926284,22501LTEN8010,TOL9001,LTEN8010,-79,-7,29,402,GREEN,GREEN,GREEN
100,20171107,DF_HWBatch7NEXIUS_20171107_075537,3.533E+14,2250,44.88,29.96,66.3,GREEN,RED,RED,GREEN,GREEN,85,188,213,109,18.9634587,-99.5925429,22501LTEN8010,TOL9001,LTEN8010,-75,-7,30,402,GREEN,GREEN,GREEN
101,20171107,Peninsula_QuintanaRoo_20171107_075358,3.51881E+14,2435,12.72,19.68,85.7,GREEN,GREEN,RED,GREEN,GREEN,85,186,211,100,20.2181999,-87.4410474,24351ROOSOL0806,HPDC0022,ROOSOL0806,-78,-10,20,51,GREEN,GREEN,GREEN
102,20171107,Pacific_Jalisco_20171107_075253,3.51881E+14,2435,10.4,18.17,139,GREEN,GREEN,RED,GREEN,GREEN,83,188,207,103,20.5897495,-105.2411596,24351JALPVA0851,JAL5248,JALPVA0851,-80,-10,22,122,GREEN,GREEN,GREEN
103,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_075140,3.51881E+14,2435,8.17,2.73,86.4,GREEN,RED,RED,GREEN,GREEN,84,185,208,97,18.1515386,-94.3885239,24351VERCTZ0516,HCCS0025,VERCTZ0516,-62,-11,30,153,GREEN,GREEN,YELLOW
104,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_074431,3.51881E+14,2435,12.2,24.32,70.3,GREEN,GREEN,RED,GREEN,GREEN,87,189,211,100,18.1311383,-94.4253175,24352VERCTZ0526,VER7179,VERCTZ0526,-70,-7,24,61,GREEN,GREEN,GREEN
105,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_074225,3.53682E+14,2435,13.13,3.51,66.4,GREEN,RED,RED,GREEN,GREEN,83,185,217,119,19.181391,-96.1651909,24353VERVER0671,HVER0072,VERVER0671,-66,-6,26,176,GREEN,GREEN,GREEN
106,20171107,Pacific_Nayarit_20171107_072949,3.53683E+14,2435,5.14,12.78,91.1,YELLOW,GREEN,RED,GREEN,GREEN,86,189,216,121,21.4973973,-104.902383,24351NAYTPI1286,NAY5035,NAYTPI1286,-64,-10,16,137,YELLOW,GREEN,GREEN
107,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_072415,3.51881E+14,2435,10.98,3.76,79.5,GREEN,RED,RED,GREEN,GREEN,83,184,205,96,18.1521378,-94.3902123,24352VERCTZ0516,HCCS0025,VERCTZ0516,-54,-6,30,154,GREEN,GREEN,GREEN
108,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_071528,3.53682E+14,2435,10.99,4.21,68.2,GREEN,GREEN,RED,GREEN,GREEN,85,189,216,120,19.1814637,-96.1652937,24353VERVER0671,HVER0072,VERVER0671,-63,-7,28,176,GREEN,GREEN,GREEN
109,20171107,Pacific_Guadalajara_20171107_071359,3.533E+14,2250,30.73,29.93,101,GREEN,RED,RED,GREEN,GREEN,84,186,208,119,20.6856479,-103.3110977,22501JALGDL1951,JALGDL1951,JALGDL1951,-77,-7,26,345,GREEN,GREEN,GREEN
110,20171107,Pacific_Nayarit_20171107_071315,3.53683E+14,2435,11.35,24.97,74.1,GREEN,GREEN,RED,GREEN,GREEN,86,190,222,120,21.4965987,-104.9037107,24353NAYTPI1286,NAY5035,NAYTPI1286,-61,-6,30,135,GREEN,GREEN,GREEN
111,20171107,DF_Hidalgo_20171107_070850,3.51881E+14,2435,7.53,28.3,83.3,YELLOW,GREEN,RED,GREEN,GREEN,83,186,209,100,20.0704073,-99.2201163,24352HIDATI0007,HPAC0001,HIDATI0007,-65,-6,23,58,GREEN,GREEN,GREEN
112,20171107,Pacific_Guadalajara_20171107_070529,3.533E+14,2250,41.67,28.65,109,GREEN,RED,RED,GREEN,GREEN,84,189,214,120,20.6856312,-103.3112426,22501JALGDL1951,JALGDL1951,JALGDL1951,-65,-6,30,345,GREEN,GREEN,GREEN
113,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_070307,3.51881E+14,2435,12.04,16.93,80.6,GREEN,GREEN,RED,GREEN,GREEN,83,190,219,112,19.1639836,-96.1233505,24351VERBOR0467,HVER0028,VERBOR0467,-70,-8,19,99,YELLOW,GREEN,GREEN
114,20171107,Pacific_Aguascalientes_20171107_070248,3.58318E+14,2435,10.94,22.57,49.3,GREEN,GREEN,GREEN,GREEN,GREEN,85,190,212,120,21.9225844,-102.3139984,24353AGUAGU0008,AGS6006,AGUAGU0008,-67,-7,22,68,GREEN,GREEN,GREEN
115,20171107,Pacific_Nayarit_20171107_065913,3.53683E+14,2435,12.08,23.48,75.1,GREEN,GREEN,RED,GREEN,GREEN,86,189,214,120,21.4956832,-104.9010743,24352NAYTPI1286,NAY5035,NAYTPI1286,-54,-7,26,136,GREEN,GREEN,GREEN
116,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_065700,3.51881E+14,2435,10.42,3.61,76.3,GREEN,RED,RED,GREEN,GREEN,83,185,207,103,18.1520993,-94.390859,24353VERCTZ0516,HCCS0025,VERCTZ0516,-62,-6,30,155,GREEN,GREEN,GREEN
117,20171107,DF_Hidalgo_20171107_065310,3.51881E+14,2435,9.46,22.4,82,GREEN,GREEN,RED,GREEN,GREEN,83,187,209,100,20.0704073,-99.2201163,24353HIDATI0007,HPAC0001,HIDATI0007,-65,-7,27,59,GREEN,GREEN,GREEN
118,20171107,Pacific_Jalisco_20171107_064848,3.51881E+14,2435,11.11,19.22,100,GREEN,GREEN,RED,GREEN,GREEN,84,187,208,97,20.6227024,-105.2303644,24351JALPVA1994,JALPVA1994,JALPVA1994,-66,-10,18,69,YELLOW,GREEN,GREEN
119,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_064612,3.533E+14,2435,9.75,4.24,65.1,GREEN,RED,RED,GREEN,GREEN,84,189,208,101,19.2065079,-96.1434098,24352VERVER0955,HVER0081,VERVER0955,-68,-7,27,217,GREEN,GREEN,GREEN
120,20171107,Pacific_Aguascalientes_20171107_064604,3.58318E+14,2435,10.1,32.55,50,GREEN,GREEN,GREEN,GREEN,GREEN,86,189,213,120,21.9264718,-102.3184143,24352AGUAGU0008,AGS6006,AGUAGU0008,-57,-8,30,67,GREEN,GREEN,GREEN
121,20171107,DF_Hidalgo_20171107_063841,3.51881E+14,2435,11.4,18.25,65.9,GREEN,GREEN,RED,GREEN,GREEN,87,186,208,100,20.0704073,-99.2201163,24351HIDATI0007,HPAC0001,HIDATI0007,-84,-10,17,57,YELLOW,GREEN,GREEN
122,20171107,Pacific_Jalisco_20171107_063356,3.51881E+14,2435,11.3,22.33,80.1,GREEN,GREEN,RED,GREEN,GREEN,84,186,211,97,20.6202669,-105.2308512,24353JALPVA1994,JALPVA1994,JALPVA1994,-78,-7,27,71,GREEN,GREEN,GREEN
123,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_063049,3.51881E+14,2435,11.35,15.11,72.1,GREEN,GREEN,RED,GREEN,GREEN,83,190,215,117,19.1640062,-96.123447,24353VERBOR0467,HVER0028,VERBOR0467,-80,-10,20,101,GREEN,GREEN,GREEN
124,20171107,Pacific_Aguascalientes_20171107_063008,3.58318E+14,2435,11.21,35.39,56.2,GREEN,GREEN,GREEN,GREEN,GREEN,85,189,213,120,21.9264718,-102.3184143,24351AGUAGU0008,AGS6006,AGUAGU0008,-58,-7,30,66,GREEN,GREEN,GREEN
125,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_062545,3.533E+14,2435,11.5,9.16,65.2,GREEN,YELLOW,RED,GREEN,GREEN,83,188,209,119,19.2079901,-96.1462678,24351VERVER0955,HVER0081,VERVER0955,-68,-6,23,216,GREEN,GREEN,GREEN
126,20171107,Pacific_Jalisco_20171107_061930,3.51881E+14,2435,11.82,27.56,89.1,GREEN,GREEN,RED,GREEN,GREEN,85,188,210,96,20.6203383,-105.2284632,24352JALPVA1994,JALPVA1994,JALPVA1994,-67,-7,27,70,GREEN,GREEN,GREEN
127,20171107,Pacific_Nayarit_20171107_061643,3.53683E+14,2435,11.21,20.19,75.1,GREEN,GREEN,RED,GREEN,GREEN,83,189,210,130,21.5052317,-104.8942584,24352NAYTPI1278,NAY5004,NAYTPI1278,-79,-8,20,9,GREEN,GREEN,GREEN
128,20171107,Pacific_Nayarit_20171107_055707,3.53683E+14,2435,11.82,25.48,66.2,GREEN,GREEN,RED,GREEN,GREEN,84,188,220,119,21.5056355,-104.8938269,24351NAYTPI1278,NAY5004,NAYTPI1278,-68,-6,28,11,GREEN,GREEN,GREEN
129,20171107,Gulf_VeracruzdeIgnaciodelaLlave_20171107_055223,3.533E+14,2435,11.67,6.03,64.5,GREEN,RED,RED,GREEN,GREEN,83,188,209,100,19.2079901,-96.1462678,24353VERVER0955,HVER0081,VERVER0955,-59,-7,30,218,GREEN,GREEN,GREEN
130,20171107,Pacific_Nayarit_20171107_053929,3.53683E+14,2435,10.79,26.12,68.3,GREEN,GREEN,RED,GREEN,GREEN,83,190,214,118,21.5047298,-104.8957345,24353NAYTPI1278,NAY5004,NAYTPI1278,-57,-5,29,10,GREEN,GREEN,GREEN
131,20171107,Pacific_Nayarit_20171107_051802,3.53683E+14,2435,12.34,19.62,75.7,GREEN,GREEN,RED,RED,GREEN,84,188,214,91,21.5047953,-104.8967676,24353NAYTPI1278,NAY5004,NAYTPI1278,-78,-7,24,10,GREEN,GREEN,GREEN
132,20171106,DF_DistritoFederal_20171106_185649,3.53682E+14,2250,9.63,6.82,113,RED,RED,RED,GREEN,RED,84,187,209,101,19.3650008,-99.2196731,22502MLDIFALO0975Y,DIFALO0975,MLDIFALO0975Y,-78,-12,16,442,YELLOW,GREEN,YELLOW
133,20171106,DF_DistritoFederal_20171106_185642,3.53683E+14,2250,8.19,5.12,106,RED,RED,RED,GREEN,GREEN,86,189,212,98,19.3647664,-99.2195419,22502MLDIFALO0975Y,DIFALO0975,MLDIFALO0975Y,-83,-11,14,442,RED,GREEN,YELLOW
134,20171106,North_Monterrey_20171106_182142,3.51881E+14,2250,51.16,41.33,36.8,GREEN,GREEN,GREEN,GREEN,GREEN,84,189,159,118,25.6416051,-100.0931458,22503MLNLEJRZ1490Y,NLEJRZ1490,MLNLEJRZ1490Y,-82,-7,7,440,RED,GREEN,GREEN
135,20171106,North_Monterrey_20171106_175208,3.51881E+14,2250,51.09,47.36,91.4,GREEN,GREEN,RED,GREEN,GREEN,84,188,162,118,25.6405293,-100.0910731,22502MLNLEJRZ1490Y,NLEJRZ1490,MLNLEJRZ1490Y,-78,-7,22,439,GREEN,GREEN,GREEN
136,20171106,North_Monterrey_20171106_165333,3.51881E+14,2250,39.75,42.47,95.2,GREEN,GREEN,RED,GREEN,GREEN,84,188,185,119,25.6420838,-100.0916081,22501MLNLEJRZ1490Y,NLEJRZ1490,MLNLEJRZ1490Y,-74,-7,30,438,GREEN,GREEN,GREEN
137,20171106,DF_MALINALCO_20171106_163504,3.533E+14,2250,30.1,26.32,57,GREEN,RED,YELLOW,GREEN,GREEN,87,186,217,107,18.9520196,-99.4975507,22503LTOL8091,MEX9610,LTOL8091,-80,-8,17,127,YELLOW,GREEN,GREEN
138,20171106,DF_MALINALCO_20171106_163502,3.53682E+14,2250,30.11,6.08,60.3,GREEN,RED,RED,GREEN,GREEN,85,185,207,99,18.9524944,-99.497368,22503LTOL8091,MEX9610,LTOL8091,-87,-7,15,127,RED,YELLOW,GREEN
139,20171106,DF_DistritoFederal_20171106_155933,3.53682E+14,2250,27.3,13.3,76.3,GREEN,RED,RED,GREEN,GREEN,84,188,218,107,19.3425913,-99.0617828,22501LMEX1638,HMEX1638,LMEX1638,-82,-7,13,84,RED,GREEN,GREEN
140,20171106,DF_DistritoFederal_20171106_155856,3.53683E+14,2250,33.62,11.2,70.1,GREEN,RED,RED,GREEN,GREEN,84,188,210,108,19.3424413,-99.0616756,22501LMEX1638,HMEX1638,LMEX1638,-75,-8,11,84,RED,GREEN,GREEN
141,20171106,DF_MALINALCO_20171106_155220,3.533E+14,2250,46.99,15.63,74.6,GREEN,RED,RED,GREEN,GREEN,85,185,221,101,18.9516115,-99.4980472,22502LTOL8091,MEX9610,LTOL8091,-67,-9,21,128,GREEN,GREEN,GREEN
142,20171106,DF_MALINALCO_20171106_155219,3.53682E+14,2250,49.04,10.04,64.9,GREEN,RED,RED,GREEN,GREEN,84,186,212,110,18.9520338,-99.4993982,22502LTOL8091,MEX9610,LTOL8091,-62,-9,18,128,YELLOW,GREEN,GREEN
143,20171106,DF_Mexico_20171106_154059,3.51881E+14,2435,10.4,22.21,72.5,GREEN,GREEN,RED,GREEN,GREEN,84,186,206,101,19.2906135,-99.6580605,24351MEXTOL0790,MEX91017,MEXTOL0790,-78,-7,18,324,YELLOW,GREEN,GREEN
144,20171106,NorthWest_Mazatlan_20171106_153142,3.533E+14,2250,0,22.36,117,RED,RED,RED,GREEN,GREEN,84,113,85,118,23.2016275,-106.4277741,22503SINMAZ0579,MAZ226,SINMAZ0579,-79,-9,9,290,RED,GREEN,GREEN
145,20171106,NorthWest_Mazatlan_20171106_153141,3.533E+14,2250,44.14,22.95,118,GREEN,RED,RED,GREEN,GREEN,85,188,185,120,23.2015649,-106.4278414,22503SINMAZ0579,MAZ226,SINMAZ0579,-76,-8,3,290,RED,GREEN,GREEN
146,20171106,DF_MALINALCO_20171106_151245,3.533E+14,2250,25.71,13.65,78.6,GREEN,RED,RED,GREEN,GREEN,83,187,216,100,18.9531177,-99.4970698,22501LTOL8091,MEX9610,LTOL8091,-61,-7,28,126,GREEN,GREEN,GREEN
147,20171106,DF_MALINALCO_20171106_151243,3.53682E+14,2250,46.72,5.19,63.1,GREEN,RED,RED,GREEN,GREEN,83,186,207,111,18.9531258,-99.4969062,22501LTOL8091,MEX9610,LTOL8091,-55,-7,30,126,GREEN,GREEN,GREEN
148,20171106,NorthWest_Mazatlan_20171106_150858,3.533E+14,2250,0,25.17,116,RED,RED,RED,GREEN,GREEN,85,103,85,119,23.2015805,-106.4279548,22501SINMAZ0579,MAZ226,SINMAZ0579,-63,-7,27,288,GREEN,GREEN,GREEN
149,20171106,NorthWest_Mazatlan_20171106_145912,3.533E+14,2250,43.91,25.12,121,GREEN,RED,RED,GREEN,GREEN,85,187,184,120,23.2015649,-106.4278414,22501SINMAZ0579,MAZ226,SINMAZ0579,-69,-7,16,288,YELLOW,GREEN,GREEN
150,20171106,NorthWest_Mazatlan_20171106_144511,3.533E+14,2250,0,26.96,122,RED,RED,RED,GREEN,GREEN,85,103,84,119,23.2015265,-106.4278429,22501SINMAZ0579,MAZ226,SINMAZ0579,-60,-8,25,288,GREEN,GREEN,GREEN
151,20171106,NorthWest_Mazatlan_20171106_144252,3.533E+14,2250,41.84,34.93,118,GREEN,YELLOW,RED,GREEN,GREEN,87,186,186,118,23.2016061,-106.4277977,22501SINMAZ0579,MAZ226,SINMAZ0579,-70,-7,21,288,GREEN,GREEN,GREEN
152,20171106,North_Monterrey_20171106_144144,3.51881E+14,2250,45.95,26.94,53.8,GREEN,RED,YELLOW,GREEN,GREEN,82,183,203,118,25.7286654,-100.1417955,22501NLEAPO1382,NLEAPO1382,NLEAPO1382,-72,-7,30,285,GREEN,GREEN,GREEN
153,20171106,North_Monterrey_20171106_144142,3.51881E+14,2250,48.82,34.62,45,GREEN,YELLOW,GREEN,GREEN,GREEN,84,188,208,118,25.7286696,-100.1417791,22501NLEAPO1382,NLEAPO1382,NLEAPO1382,-75,-7,25,285,GREEN,GREEN,GREEN
154,20171106,North_Monterrey_20171106_141509,3.51881E+14,2250,42.64,38.08,62.5,GREEN,GREEN,RED,GREEN,GREEN,84,188,180,118,25.7280933,-100.1452986,22503NLEAPO1382,NLEAPO1382,NLEAPO1382,-77,-7,24,287,GREEN,GREEN,GREEN
155,20171106,DF_DistritoFederal_20171106_141409,3.53682E+14,2250,30.83,7.95,90.8,GREEN,RED,RED,GREEN,GREEN,83,186,211,133,19.3426808,-99.0592996,22502LMEX1638,HMEX1638,LMEX1638,-76,-10,23,85,GREEN,GREEN,GREEN
156,20171106,DF_DistritoFederal_20171106_140152,3.53682E+14,2250,27.94,8.19,91.4,GREEN,RED,RED,GREEN,RED,84,187,218,133,19.3421914,-99.0598084,22502LMEX1638,HMEX1638,LMEX1638,-83,-11,17,85,YELLOW,GREEN,YELLOW
157,20171106,DF_DistritoFederal_20171106_140122,3.53683E+14,2250,27.74,9.49,86.3,GREEN,RED,RED,GREEN,GREEN,83,189,218,102,19.3427136,-99.0593124,22502LMEX1638,HMEX1638,LMEX1638,-81,-11,20,85,GREEN,GREEN,YELLOW
158,20171106,North_Monterrey_20171106_135021,3.51881E+14,2250,49,37.78,55.8,GREEN,GREEN,YELLOW,GREEN,RED,83,187,163,140,25.7280689,-100.1452904,22503NLEAPO1382,NLEAPO1382,NLEAPO1382,-78,-7,25,287,GREEN,GREEN,GREEN
159,20171106,Pacific_Aguascalientes_20171106_134205,3.51881E+14,2435,10.84,18.71,60.3,GREEN,GREEN,RED,GREEN,GREEN,84,188,209,118,21.8812524,-102.2955538,24351AGUAGU0009,AGS6009,AGUAGU0009,-73,-7,27,132,GREEN,GREEN,GREEN
160,20171106,North_Monterrey_20171106_134137,3.51881E+14,2250,47.54,38.35,58.7,GREEN,GREEN,YELLOW,GREEN,GREEN,83,182,171,117,25.7279484,-100.1456723,22503NLEAPO1382,NLEAPO1382,NLEAPO1382,-81,-7,23,287,GREEN,GREEN,GREEN
161,20171106,North_Monterrey_20171106_133245,3.51881E+14,2250,51.2,37.99,53.3,GREEN,GREEN,YELLOW,RED,RED,83,188,162,89,25.7283405,-100.1453153,22503NLEAPO1382,NLEAPO1382,NLEAPO1382,-78,-7,26,287,GREEN,GREEN,GREEN
162,20171106,Pacific_Guanajuato_20171106_132518,3.533E+14,2435,11.03,3.17,53.4,GREEN,RED,GREEN,GREEN,GREEN,84,185,208,118,21.1380336,-101.6621014,24351GUALEO0351,HLEO0021,GUALEO0351,-56,-7,29,90,GREEN,GREEN,GREEN
163,20171106,Pacific_Guanajuato_20171106_131204,3.57536E+14,2435,11.63,3.14,58,GREEN,RED,GREEN,GREEN,GREEN,87,189,235,121,21.0174169,-101.8470172,24353GUAFRI1733,HLEO1152,GUAFRI1733,-57,-7,19,453,YELLOW,GREEN,GREEN
164,20171106,Pacific_Guanajuato_20171106_131014,3.53683E+14,2435,13.78,2.07,58.5,GREEN,RED,GREEN,GREEN,GREEN,84,186,212,102,20.5637846,-101.1771714,24351GUASAL0474,HSAL1004,GUASAL0474,-64,-7,27,54,GREEN,GREEN,GREEN
165,20171106,Pacific_Aguascalientes_20171106_130832,3.51881E+14,2435,13.31,19.35,77.4,GREEN,GREEN,RED,GREEN,GREEN,83,189,228,118,21.8843427,-102.2916917,24353AGUAGU0009,AGS6009,AGUAGU0009,-70,-7,14,134,RED,GREEN,GREEN
166,20171106,Pacific_Guanajuato_20171106_130247,3.533E+14,2435,11.64,2.7,66.6,GREEN,RED,RED,GREEN,GREEN,83,187,211,118,21.1382564,-101.6630083,24352GUALEO0351,HLEO0021,GUALEO0351,-65,-7,22,91,GREEN,GREEN,GREEN
167,20171106,Peninsula_Campeche_20171106_125547,3.51881E+14,2435,11.8,20.59,76.9,GREEN,GREEN,RED,GREEN,GREEN,84,185,208,112,18.6626112,-91.7554665,24352CAMCRN0050,HCAR0021,CAMCRN0050,-82,-8,17,94,YELLOW,GREEN,GREEN
168,20171106,Pacific_Guanajuato_20171106_125300,3.57536E+14,2435,11.64,2.85,53.2,GREEN,RED,GREEN,GREEN,GREEN,86,189,228,121,21.0180681,-101.8455266,24351GUAFRI1733,HLEO1152,GUAFRI1733,-65,-10,28,455,GREEN,GREEN,GREEN
169,20171106,DF_CHALMA_20171106_125224,3.53682E+14,2250,28.87,19.83,69,GREEN,RED,RED,GREEN,GREEN,84,186,206,106,18.9297796,-99.4347079,22501LTOL8501,MEX9436,LTOL8501,-87,-7,23,432,GREEN,YELLOW,GREEN
170,20171106,DF_CHALMA_20171106_125223,3.533E+14,2250,27.27,28.75,79.3,GREEN,RED,RED,GREEN,GREEN,84,187,208,104,18.9295018,-99.4348296,22501LTOL8501,MEX9436,LTOL8501,-88,-7,27,432,GREEN,YELLOW,GREEN
171,20171106,Pacific_Aguascalientes_20171106_124743,3.51881E+14,2435,10.09,14.97,81.1,GREEN,GREEN,RED,GREEN,GREEN,83,187,207,119,21.8844021,-102.2915581,24352AGUAGU0009,AGS6009,AGUAGU0009,-73,-8,12,133,RED,GREEN,GREEN
172,20171106,Pacific_Guanajuato_20171106_124557,3.53683E+14,2435,12.27,2.89,73.5,GREEN,RED,RED,GREEN,GREEN,87,185,209,99,20.5618107,-101.1782064,24352GUASAL0474,HSAL1004,GUASAL0474,-64,-7,23,55,GREEN,GREEN,GREEN
173,20171106,Pacific_Guanajuato_20171106_123135,3.57536E+14,2435,13.4,3.11,54.3,GREEN,RED,GREEN,GREEN,GREEN,92,189,235,120,21.0161562,-101.845344,24352GUAFRI1733,HLEO1152,GUAFRI1733,-56,-6,30,454,GREEN,GREEN,GREEN
174,20171106,Pacific_Guanajuato_20171106_123016,3.533E+14,2435,10.77,2.92,54.9,GREEN,RED,GREEN,GREEN,GREEN,83,186,206,119,21.1384747,-101.6629948,24353GUALEO0351,HLEO0021,GUALEO0351,-73,-8,22,92,GREEN,GREEN,GREEN
175,20171106,North_Monterrey_20171106_122254,3.51881E+14,2250,43.26,42.88,54.9,GREEN,GREEN,YELLOW,GREEN,RED,82,183,199,117,25.7253907,-100.1427036,22502NLEAPO1382,NLEAPO1382,NLEAPO1382,-60,-7,30,286,GREEN,GREEN,GREEN
176,20171106,Peninsula_YucatAn_20171106_121305,3.51881E+14,2435,13.23,20.57,81,GREEN,GREEN,RED,GREEN,GREEN,84,187,207,105,21.1578851,-88.9191575,24351YUCTMX0499,HMER0067,YUCTMX0499,-82,-10,21,53,GREEN,GREEN,GREEN
177,20171106,DF_CHALMA_20171106_121202,3.533E+14,2250,28.83,24.5,59.9,GREEN,RED,YELLOW,GREEN,GREEN,85,185,208,120,18.9285566,-99.4340541,22502LTOL8501,MEX9436,LTOL8501,-66,-7,30,433,GREEN,GREEN,GREEN
178,20171106,DF_CHALMA_20171106_121201,3.53682E+14,2250,28.83,14.59,59.5,GREEN,RED,YELLOW,GREEN,GREEN,84,186,209,120,18.9284668,-99.4341034,22502LTOL8501,MEX9436,LTOL8501,-67,-6,30,433,GREEN,GREEN,GREEN
179,20171106,DF_Mexico_20171106_120649,3.51881E+14,2435,10.05,17.26,64,GREEN,GREEN,RED,GREEN,RED,83,187,216,120,19.2903153,-99.6578995,24351MEXTOL0790,MEX91017,MEXTOL0790,-78,-7,12,324,RED,GREEN,GREEN
180,20171106,North_Monterrey_20171106_115712,3.51881E+14,2250,43.15,38.75,54.3,GREEN,GREEN,YELLOW,RED,RED,84,187,179,90,25.7254021,-100.1427008,22502NLEAPO1382,NLEAPO1382,NLEAPO1382,-61,-7,29,286,GREEN,GREEN,GREEN
181,20171106,Pacific_Guanajuato_20171106_115517,3.53683E+14,2435,14.5,2.71,52.1,GREEN,RED,GREEN,GREEN,GREEN,86,187,225,105,20.5642118,-101.180931,24353GUASAL0474,HSAL1004,GUASAL0474,-56,-6,30,56,GREEN,GREEN,GREEN
182,20171106,Pacific_Aguascalientes_20171106_114911,3.51881E+14,2435,12.66,17.77,46.9,GREEN,GREEN,GREEN,GREEN,GREEN,84,186,216,120,21.8839875,-102.2500595,24353AGUAGU0019,AGS6034,AGUAGU0019,-50,-7,17,164,YELLOW,GREEN,GREEN
183,20171106,Peninsula_YucatAn_20171106_114843,3.51881E+14,2435,12.17,23.66,80.5,GREEN,GREEN,RED,GREEN,GREEN,84,187,211,97,21.1573652,-88.9200448,24352YUCTMX0499,HMER0067,YUCTMX0499,-75,-7,30,51,GREEN,GREEN,GREEN
184,20171106,Pacific_Guanajuato_20171106_114841,3.533E+14,2435,9.85,2.44,59.1,GREEN,RED,GREEN,GREEN,GREEN,84,186,210,119,21.104594,-101.6618439,24352GUALEO1832,HLEO1147,GUALEO1832,-69,-7,24,265,GREEN,GREEN,GREEN
185,20171106,Pacific_Guanajuato_20171106_112805,3.533E+14,2435,23.9,2.52,59.4,GREEN,RED,GREEN,GREEN,GREEN,85,187,210,119,21.1051729,-101.6623855,24351GUALEO1832,HLEO1147,GUALEO1832,-59,-8,30,264,GREEN,GREEN,GREEN
186,20171106,DF_Mexico_20171106_111350,3.51881E+14,2435,12.81,33.04,56.8,GREEN,GREEN,GREEN,GREEN,GREEN,84,188,213,98,19.2629813,-99.5730181,24353MEXMET0400,MEX91180,MEXMET0400,-61,-7,27,155,GREEN,GREEN,GREEN
187,20171106,DF_Mexico_20171106_110452,3.51881E+14,2435,8.86,22.44,63.7,GREEN,GREEN,RED,GREEN,RED,83,188,208,123,19.2901421,-99.6577269,24351MEXTOL0790,MEX91017,MEXTOL0790,-78,-6,25,324,GREEN,GREEN,GREEN
188,20171106,Pacific_Guanajuato_20171106_105715,3.57536E+14,2435,15.2,18.5,49.9,GREEN,GREEN,GREEN,GREEN,GREEN,86,190,236,121,21.1469471,-101.7277313,24352GUALEO1797,GUALEO1797,GUALEO1797,-62,-6,21,61,GREEN,GREEN,GREEN
189,20171106,Peninsula_YucatAn_20171106_105331,3.51881E+14,2435,11.83,22.04,85.5,GREEN,GREEN,RED,GREEN,GREEN,84,187,208,98,21.1512115,-88.926002,24353YUCTMX0499,HMER0067,YUCTMX0499,-78,-7,24,52,GREEN,GREEN,GREEN
190,20171106,DF_Mexico_20171106_105135,3.51881E+14,2435,11.21,16.38,64,GREEN,GREEN,RED,GREEN,RED,83,188,210,123,19.2901198,-99.6576978,24351MEXTOL0790,MEX91017,MEXTOL0790,-74,-7,0,324,RED,GREEN,GREEN
191,20171106,Pacific_Guanajuato_20171106_104911,3.533E+14,2435,25.15,2.87,57.3,GREEN,RED,GREEN,GREEN,GREEN,84,187,218,118,21.1054962,-101.6623225,24353GUALEO1832,HLEO1147,GUALEO1832,-72,-8,22,266,GREEN,GREEN,GREEN
192,20171106,DF_Mexico_20171106_104454,3.51881E+14,2435,10.67,20.8,70.8,GREEN,GREEN,RED,GREEN,GREEN,85,186,209,97,19.2642962,-99.5696013,24352MEXMET0400,MEX91180,MEXMET0400,-65,-9,30,154,GREEN,GREEN,GREEN
